Classe,Ordem,Familia,Genero,Especie,Correspondente
Ave,Passeriformes,Thamnophilidae,Formicivora,Formicivora melanogaster,
Ave,Passeriformes,Thamnophilidae,Formicivora,Formicivora rufa,
Ave,Passeriformes,Thamnophilidae,Formicivora,Formicivora grantsaui,
Ave,Passeriformes,Thamnophilidae,Formicivora,Formicivora paludicola,
Ave,Passeriformes,Thamnophilidae,Formicivora,Formicivora acutirostris,
Ave,Passeriformes,Thamnophilidae,Isleria,Isleria hauxwelli,
Ave,Passeriformes,Thamnophilidae,Isleria,Isleria guttata,
Ave,Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes ardesiacus,
Ave,Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes saturninus,
Ave,Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes caesius,
Ave,Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes schistogynus,
Ave,Passeriformes,Thamnophilidae,Dichrozona,Dichrozona cincta,
Ave,Passeriformes,Thamnophilidae,Rhopias,Rhopias gularis,
Ave,Passeriformes,Thamnophilidae,Megastictus,Megastictus margaritatus,
Ave,Passeriformes,Thamnophilidae,Dysithamnus,Dysithamnus stictothorax,
Ave,Passeriformes,Thamnophilidae,Dysithamnus,Dysithamnus mentalis,
Ave,Passeriformes,Thamnophilidae,Dysithamnus,Dysithamnus xanthopterus,
Ave,Passeriformes,Thamnophilidae,Dysithamnus,Dysithamnus plumbeus,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus sellowi,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus pileatus,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus atricapillus,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus praedictus,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus stotzi,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus sticturus,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus stictocephalus,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus dorsimaculatus,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus roraimae,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus pectoralis,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus longirostris,
Ave,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus rufimarginatus,
Ave,Passeriformes,Thamnophilidae,Sakesphorus,Sakesphorus canadensis,
Ave,Passeriformes,Thamnophilidae,Sakesphorus,Sakesphorus cristatus,
Ave,Passeriformes,Thamnophilidae,Sakesphorus,Sakesphorus luctuosus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus doliatus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus capistratus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus ruficapillus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus torquatus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus palliatus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus schistaceus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus murinus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus cryptoleucus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus nigrocinereus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus punctatus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus stictocephalus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus sticturus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus pelzelni,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus ambiguus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus caerulescens,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus aethiops,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus melanothorax,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus amazonicus,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus insignis,
Ave,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus divisorius,
Ave,Passeriformes,Thamnophilidae,Cymbilaimus,Cymbilaimus lineatus,
Ave,Passeriformes,Thamnophilidae,Cymbilaimus,Cymbilaimus sanctaemariae,
Ave,Passeriformes,Thamnophilidae,Taraba,Taraba major,
Ave,Passeriformes,Thamnophilidae,Hypoedaleus,Hypoedaleus guttatus,
Ave,Passeriformes,Thamnophilidae,Batara,Batara cinerea,
Ave,Passeriformes,Thamnophilidae,Mackenziaena,Mackenziaena leachii,
Ave,Passeriformes,Thamnophilidae,Mackenziaena,Mackenziaena severa,
Ave,Passeriformes,Thamnophilidae,Frederickena,Frederickena viridis,
Ave,Passeriformes,Thamnophilidae,Frederickena,Frederickena unduliger,
Ave,Passeriformes,Thamnophilidae,Biatas,Biatas nigropectus,
Ave,Passeriformes,Thamnophilidae,Myrmoderus,Myrmoderus ferrugineus,
Ave,Passeriformes,Thamnophilidae,Myrmoderus,Myrmoderus ruficauda,
Ave,Passeriformes,Thamnophilidae,Myrmoderus,Myrmoderus loricatus,
Ave,Passeriformes,Thamnophilidae,Myrmoderus,Myrmoderus squamosus,
Ave,Passeriformes,Thamnophilidae,Hypocnemoides,Hypocnemoides maculicauda,
Ave,Passeriformes,Thamnophilidae,Hypocnemoides,Hypocnemoides melanopogon,
Ave,Passeriformes,Thamnophilidae,Hylophylax,Hylophylax naevius,
Ave,Passeriformes,Thamnophilidae,Hylophylax,Hylophylax punctulatus,
Ave,Passeriformes,Thamnophilidae,Sclateria,Sclateria naevia,
Ave,Passeriformes,Thamnophilidae,Myrmelastes,Myrmelastes saturatus,
Ave,Passeriformes,Thamnophilidae,Myrmelastes,Myrmelastes schistaceus,
Ave,Passeriformes,Thamnophilidae,Myrmelastes,Myrmelastes hyperythrus,
Ave,Passeriformes,Thamnophilidae,Myrmelastes,Myrmelastes rufifacies,
Ave,Passeriformes,Thamnophilidae,Myrmelastes,Myrmelastes leucostigma,
Ave,Passeriformes,Thamnophilidae,Myrmelastes,Myrmelastes humaythae,
Ave,Passeriformes,Thamnophilidae,Myrmelastes,Myrmelastes caurensis,
Ave,Passeriformes,Thamnophilidae,Myrmeciza,Myrmeciza longipes,
Ave,Passeriformes,Thamnophilidae,Myrmoborus,Myrmoborus melanurus,
Ave,Passeriformes,Thamnophilidae,Myrmoborus,Myrmoborus lophotes,
Ave,Passeriformes,Thamnophilidae,Myrmoborus,Myrmoborus myotherinus,
Ave,Passeriformes,Thamnophilidae,Myrmoborus,Myrmoborus leucophrys,
Ave,Passeriformes,Thamnophilidae,Myrmoborus,Myrmoborus lugubris,
Ave,Passeriformes,Thamnophilidae,Pyriglena,Pyriglena leuconota,
Ave,Passeriformes,Thamnophilidae,Pyriglena,Pyriglena pernambucensis,
Ave,Passeriformes,Thamnophilidae,Pyriglena,Pyriglena atra,
Ave,Passeriformes,Thamnophilidae,Pyriglena,Pyriglena leucoptera,
Ave,Passeriformes,Thamnophilidae,Rhopornis,Rhopornis ardesiacus,
Ave,Passeriformes,Thamnophilidae,Percnostola,Percnostola rufifrons,
Ave,Passeriformes,Thamnophilidae,Percnostola,Percnostola subcristata,
Ave,Passeriformes,Thamnophilidae,Percnostola,Percnostola minor,
Ave,Passeriformes,Thamnophilidae,Akletos,Akletos melanoceps,
Ave,Passeriformes,Thamnophilidae,Akletos,Akletos goeldii,
Ave,Passeriformes,Thamnophilidae,Hafferia,Hafferia fortis,
Ave,Passeriformes,Thamnophilidae,Sciaphylax,Sciaphylax hemimelaena,
Ave,Passeriformes,Thamnophilidae,Sciaphylax,Sciaphylax pallens,
Ave,Passeriformes,Thamnophilidae,Cercomacra,Cercomacra manu,
Ave,Passeriformes,Thamnophilidae,Cercomacra,Cercomacra brasiliana,
Ave,Passeriformes,Thamnophilidae,Cercomacra,Cercomacra cinerascens,
Ave,Passeriformes,Thamnophilidae,Cercomacra,Cercomacra melanaria,
Ave,Passeriformes,Thamnophilidae,Cercomacra,Cercomacra ferdinandi,
Ave,Passeriformes,Thamnophilidae,Cercomacra,Cercomacra carbonaria,
Ave,Passeriformes,Thamnophilidae,Cercomacroides,Cercomacroides nigrescens,
Ave,Passeriformes,Thamnophilidae,Cercomacroides,Cercomacroides fuscicauda,
Ave,Passeriformes,Thamnophilidae,Cercomacroides,Cercomacroides laeta,
Ave,Passeriformes,Thamnophilidae,Cercomacroides,Cercomacroides tyrannina,
Ave,Passeriformes,Thamnophilidae,Cercomacroides,Cercomacroides serva,
Ave,Passeriformes,Thamnophilidae,Drymophila,Drymophila ferruginea,
Ave,Passeriformes,Thamnophilidae,Drymophila,Drymophila rubricollis,
Ave,Passeriformes,Thamnophilidae,Drymophila,Drymophila genei,
Ave,Passeriformes,Thamnophilidae,Drymophila,Drymophila ochropyga,
Ave,Passeriformes,Thamnophilidae,Drymophila,Drymophila malura,
Ave,Passeriformes,Thamnophilidae,Drymophila,Drymophila squamata,
Ave,Passeriformes,Thamnophilidae,Drymophila,Drymophila devillei,
Ave,Passeriformes,Thamnophilidae,Hypocnemis,Hypocnemis hypoxantha,
Ave,Passeriformes,Thamnophilidae,Hypocnemis,Hypocnemis subflava,
Ave,Passeriformes,Thamnophilidae,Hypocnemis,Hypocnemis cantator,
Ave,Passeriformes,Thamnophilidae,Hypocnemis,Hypocnemis flavescens,
Ave,Passeriformes,Thamnophilidae,Hypocnemis,Hypocnemis peruviana,
Ave,Passeriformes,Thamnophilidae,Hypocnemis,Hypocnemis ochrogyna,
Ave,Passeriformes,Thamnophilidae,Hypocnemis,Hypocnemis rondoni,
Ave,Passeriformes,Thamnophilidae,Hypocnemis,Hypocnemis striata,
Ave,Passeriformes,Thamnophilidae,Pithys,Pithys albifrons,
Ave,Passeriformes,Thamnophilidae,Willisornis,Willisornis poecilinotus,
Ave,Passeriformes,Thamnophilidae,Willisornis,Willisornis vidua,
Ave,Passeriformes,Thamnophilidae,Phlegopsis,Phlegopsis nigromaculata,
Ave,Passeriformes,Thamnophilidae,Phlegopsis,Phlegopsis borbae,
Ave,Passeriformes,Thamnophilidae,Phlegopsis,Phlegopsis erythroptera,
Ave,Passeriformes,Thamnophilidae,Gymnopithys,Gymnopithys leucaspis,
Ave,Passeriformes,Thamnophilidae,Gymnopithys,Gymnopithys rufigula,
Ave,Passeriformes,Thamnophilidae,Oneillornis,Oneillornis salvini,
Ave,Passeriformes,Thamnophilidae,Rhegmatorhina,Rhegmatorhina gymnops,
Ave,Passeriformes,Thamnophilidae,Rhegmatorhina,Rhegmatorhina berlepschi,
Ave,Passeriformes,Thamnophilidae,Rhegmatorhina,Rhegmatorhina hoffmannsi,
Ave,Passeriformes,Thamnophilidae,Rhegmatorhina,Rhegmatorhina cristata,
Ave,Passeriformes,Thamnophilidae,Rhegmatorhina,Rhegmatorhina melanosticta,
Ave,Passeriformes,Melanopareiidae,Melanopareia,Melanopareia torquata,
Ave,Passeriformes,Conopophagidae,Conopophaga,Conopophaga cearae,
Ave,Passeriformes,Conopophagidae,Conopophaga,Conopophaga lineata,
Ave,Passeriformes,Conopophagidae,Conopophaga,Conopophaga aurita,
Ave,Passeriformes,Conopophagidae,Conopophaga,Conopophaga roberti,
Ave,Passeriformes,Conopophagidae,Conopophaga,Conopophaga melanogaster,
Ave,Passeriformes,Conopophagidae,Conopophaga,Conopophaga peruviana,
Ave,Passeriformes,Conopophagidae,Conopophaga,Conopophaga melanops,
Ave,Passeriformes,Grallariidae,Grallaria,Grallaria varia,
Ave,Passeriformes,Grallariidae,Grallaria,Grallaria eludens,
Ave,Passeriformes,Grallariidae,Hylopezus,Hylopezus macularius,
Ave,Passeriformes,Grallariidae,Hylopezus,Hylopezus dilutus,
Ave,Passeriformes,Grallariidae,Hylopezus,Hylopezus whittakeri,
Ave,Passeriformes,Grallariidae,Hylopezus,Hylopezus paraensis,
Ave,Passeriformes,Grallariidae,Hylopezus,Hylopezus berlepschi,
Ave,Passeriformes,Grallariidae,Hylopezus,Hylopezus ochroleucus,
Ave,Passeriformes,Grallariidae,Hylopezus,Hylopezus nattereri,
Ave,Passeriformes,Grallariidae,Myrmothera,Myrmothera campanisona,
Ave,Passeriformes,Grallariidae,Myrmothera,Myrmothera simplex,
Ave,Passeriformes,Rhinocryptidae,Merulaxis,Merulaxis ater,
Ave,Passeriformes,Rhinocryptidae,Merulaxis,Merulaxis stresemanni,
Ave,Passeriformes,Rhinocryptidae,Eleoscytalopus,Eleoscytalopus indigoticus,
Ave,Passeriformes,Rhinocryptidae,Eleoscytalopus,Eleoscytalopus psychopompus,
Ave,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus gonzagai,
Ave,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus speluncae,
Ave,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus diamantinensis,
Ave,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus petrophilus,
Ave,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus pachecoi,
Ave,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus novacapitalis,
Ave,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus iraiensis,
Ave,Passeriformes,Rhinocryptidae,Psilorhamphus,Psilorhamphus guttatus,
Ave,Passeriformes,Rhinocryptidae,Liosceles,Liosceles thoracicus,
Ave,Passeriformes,Formicariidae,Formicarius,Formicarius colma,
Ave,Passeriformes,Formicariidae,Formicarius,Formicarius analis,
Ave,Passeriformes,Formicariidae,Formicarius,Formicarius rufifrons,
Ave,Passeriformes,Formicariidae,Chamaeza,Chamaeza campanisona,
Ave,Passeriformes,Formicariidae,Chamaeza,Chamaeza nobilis,
Ave,Passeriformes,Formicariidae,Chamaeza,Chamaeza meruloides,
Ave,Passeriformes,Formicariidae,Chamaeza,Chamaeza ruficauda,
Ave,Passeriformes,Scleruridae,Sclerurus,Sclerurus macconnelli,
Ave,Passeriformes,Scleruridae,Sclerurus,Sclerurus rufigularis,
Ave,Passeriformes,Scleruridae,Sclerurus,Sclerurus caudacutus,
Ave,Passeriformes,Scleruridae,Sclerurus,Sclerurus albigularis,
Ave,Passeriformes,Scleruridae,Sclerurus,Sclerurus cearensis,
Ave,Passeriformes,Scleruridae,Sclerurus,Sclerurus scansor,
Ave,Passeriformes,Scleruridae,Geositta,Geositta poeciloptera,
Ave,Passeriformes,Scleruridae,Geositta,Geositta cunicularia,
Ave,Passeriformes,Dendrocolaptidae,Dendrocincla,Dendrocincla fuliginosa,
Ave,Passeriformes,Dendrocolaptidae,Dendrocincla,Dendrocincla taunayi,
Ave,Passeriformes,Dendrocolaptidae,Dendrocincla,Dendrocincla turdina,
Ave,Passeriformes,Dendrocolaptidae,Dendrocincla,Dendrocincla merula,
Ave,Passeriformes,Dendrocolaptidae,Deconychura,Deconychura longicauda,
Ave,Passeriformes,Dendrocolaptidae,Sittasomus,Sittasomus griseicapillus,
Ave,Passeriformes,Dendrocolaptidae,Certhiasomus,Certhiasomus stictolaemus,
Ave,Passeriformes,Dendrocolaptidae,Glyphorynchus,Glyphorynchus spirurus,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus atlanticus,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus fuscus,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus pardalotus,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus chunchotambo,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus beauperthuysii,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus ocellatus,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus elegans,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus spixii,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus obsoletus,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus guttatus,
Ave,Passeriformes,Dendrocolaptidae,Xiphorhynchus,Xiphorhynchus guttatoides,
Ave,Passeriformes,Dendrocolaptidae,Campylorhamphus,Campylorhamphus falcularius,
Ave,Passeriformes,Dendrocolaptidae,Campylorhamphus,Campylorhamphus multostriatus,
Ave,Passeriformes,Dendrocolaptidae,Campylorhamphus,Campylorhamphus trochilirostris,
Ave,Passeriformes,Dendrocolaptidae,Campylorhamphus,Campylorhamphus probatus,
Ave,Passeriformes,Dendrocolaptidae,Campylorhamphus,Campylorhamphus cardosoi,
Ave,Passeriformes,Dendrocolaptidae,Campylorhamphus,Campylorhamphus procurvoides,
Ave,Passeriformes,Dendrocolaptidae,Campylorhamphus,Campylorhamphus sanus,
Ave,Passeriformes,Dendrocolaptidae,Campylorhamphus,Campylorhamphus gyldenstolpei,
Ave,Passeriformes,Dendrocolaptidae,Drymornis,Drymornis bridgesii,
Ave,Passeriformes,Dendrocolaptidae,Dendroplex,Dendroplex picus,
Ave,Passeriformes,Dendrocolaptidae,Dendroplex,Dendroplex kienerii,
Ave,Passeriformes,Dendrocolaptidae,Lepidocolaptes,Lepidocolaptes souleyetii,
Ave,Passeriformes,Dendrocolaptidae,Lepidocolaptes,Lepidocolaptes angustirostris,
Ave,Passeriformes,Dendrocolaptidae,Lepidocolaptes,Lepidocolaptes wagleri,
Ave,Passeriformes,Dendrocolaptidae,Lepidocolaptes,Lepidocolaptes squamatus,
Ave,Passeriformes,Dendrocolaptidae,Lepidocolaptes,Lepidocolaptes falcinellus,
Ave,Passeriformes,Dendrocolaptidae,Lepidocolaptes,Lepidocolaptes albolineatus,
Ave,Passeriformes,Dendrocolaptidae,Lepidocolaptes,Lepidocolaptes duidae,
Ave,Passeriformes,Dendrocolaptidae,Lepidocolaptes,Lepidocolaptes fatimalimae,
Ave,Passeriformes,Dendrocolaptidae,Lepidocolaptes,Lepidocolaptes fuscicapillus,
Ave,Passeriformes,Dendrocolaptidae,Lepidocolaptes,Lepidocolaptes layardi,
Ave,Passeriformes,Dendrocolaptidae,Nasica,Nasica longirostris,
Ave,Passeriformes,Dendrocolaptidae,Dendrexetastes,Dendrexetastes rufigula,
Ave,Passeriformes,Dendrocolaptidae,Dendrocolaptes,Dendrocolaptes certhia,
Ave,Passeriformes,Dendrocolaptidae,Dendrocolaptes,Dendrocolaptes radiolatus,
Ave,Passeriformes,Dendrocolaptidae,Dendrocolaptes,Dendrocolaptes juruanus,
Ave,Passeriformes,Dendrocolaptidae,Dendrocolaptes,Dendrocolaptes concolor,
Ave,Passeriformes,Dendrocolaptidae,Dendrocolaptes,Dendrocolaptes ridgwayi,
Ave,Passeriformes,Dendrocolaptidae,Dendrocolaptes,Dendrocolaptes retentus,
Ave,Passeriformes,Dendrocolaptidae,Dendrocolaptes,Dendrocolaptes medius,
Ave,Passeriformes,Dendrocolaptidae,Dendrocolaptes,Dendrocolaptes picumnus,
Ave,Passeriformes,Dendrocolaptidae,Dendrocolaptes,Dendrocolaptes hoffmannsi,
Ave,Passeriformes,Dendrocolaptidae,Dendrocolaptes,Dendrocolaptes platyrostris,
Ave,Passeriformes,Dendrocolaptidae,Xiphocolaptes,Xiphocolaptes promeropirhynchus,
Ave,Passeriformes,Dendrocolaptidae,Xiphocolaptes,Xiphocolaptes carajaensis,
Ave,Passeriformes,Dendrocolaptidae,Xiphocolaptes,Xiphocolaptes falcirostris,
Ave,Passeriformes,Dendrocolaptidae,Xiphocolaptes,Xiphocolaptes albicollis,
Ave,Passeriformes,Dendrocolaptidae,Xiphocolaptes,Xiphocolaptes major,
Ave,Passeriformes,Dendrocolaptidae,Hylexetastes,Hylexetastes stresemanni,
Ave,Passeriformes,Dendrocolaptidae,Hylexetastes,Hylexetastes perrotii,
Ave,Passeriformes,Dendrocolaptidae,Hylexetastes,Hylexetastes uniformis,
Ave,Passeriformes,Dendrocolaptidae,Hylexetastes,Hylexetastes brigidai,
Ave,Passeriformes,Xenopidae,Xenops,Xenops tenuirostris,
Ave,Passeriformes,Xenopidae,Xenops,Xenops minutus,
Ave,Passeriformes,Xenopidae,Xenops,Xenops rutilans,
Ave,Passeriformes,Furnariidae,Berlepschia,Berlepschia rikeri,
Ave,Passeriformes,Furnariidae,Microxenops,Microxenops milleri,
Ave,Passeriformes,Furnariidae,Tarphonomus,Tarphonomus certhioides,
Ave,Passeriformes,Furnariidae,Cinclodes,Cinclodes espinhacensis,
Ave,Passeriformes,Furnariidae,Cinclodes,Cinclodes pabsti,
Ave,Passeriformes,Furnariidae,Cinclodes,Cinclodes fuscus,
Ave,Passeriformes,Furnariidae,Furnarius,Furnarius figulus,
Ave,Passeriformes,Furnariidae,Furnarius,Furnarius leucopus,
Ave,Passeriformes,Furnariidae,Furnarius,Furnarius torridus,
Ave,Passeriformes,Furnariidae,Furnarius,Furnarius minor,
Ave,Passeriformes,Chlamyphoridae,Furnarius,Furnarius rufus,
Ave,Passeriformes,Furnariidae,Limnornis,Limnornis curvirostris,
Ave,Passeriformes,Furnariidae,Phleocryptes,Phleocryptes melanops,
Ave,Passeriformes,Furnariidae,Lochmias,Lochmias nematura,
Ave,Passeriformes,Furnariidae,Ancistrops,Ancistrops strigilatus,
Ave,Passeriformes,Furnariidae,Clibanornis,Clibanornis rectirostris,"Hylocryptus rectirostris"
Ave,Passeriformes,Furnariidae,Clibanornis,Clibanornis dendrocolaptoides,
Ave,Passeriformes,Furnariidae,Clibanornis,Clibanornis obscurus,
Ave,Passeriformes,Furnariidae,Clibanornis,Clibanornis watkinsi,
Ave,Passeriformes,Furnariidae,Automolus,Automolus rufipileatus,
Ave,Passeriformes,Furnariidae,Automolus,Automolus melanopezus,
Ave,Passeriformes,Furnariidae,Automolus,Automolus cervicalis,
Ave,Passeriformes,Furnariidae,Automolus,Automolus subulatus,
Ave,Passeriformes,Furnariidae,Automolus,Automolus ochrolaemus,
Ave,Passeriformes,Furnariidae,Automolus,Automolus infuscatus,
Ave,Passeriformes,Furnariidae,Automolus,Automolus paraensis,
Ave,Passeriformes,Furnariidae,Automolus,Automolus lammi,
Ave,Passeriformes,Furnariidae,Automolus,Automolus leucophthalmus,
Ave,Passeriformes,Furnariidae,Megaxenops,Megaxenops parnaguae,
Ave,Passeriformes,Furnariidae,Anabazenops,Anabazenops dorsalis,
Ave,Passeriformes,Furnariidae,Anabazenops,Anabazenops fuscus,
Ave,Passeriformes,Furnariidae,Anabacerthia,Anabacerthia ruficaudata,
Ave,Passeriformes,Furnariidae,Anabacerthia,Anabacerthia amaurotis,
Ave,Passeriformes,Furnariidae,Anabacerthia,Anabacerthia lichtensteini,
Ave,Passeriformes,Furnariidae,Philydor,Philydor erythrocercum,
Ave,Passeriformes,Furnariidae,Philydor,Philydor erythropterum,
Ave,Passeriformes,Furnariidae,Philydor,Philydor novaesi,
Ave,Passeriformes,Furnariidae,Philydor,Philydor atricapillus,
Ave,Passeriformes,Furnariidae,Philydor,Philydor rufum,
Ave,Passeriformes,Furnariidae,Philydor,Philydor pyrrhodes,
Ave,Passeriformes,Furnariidae,Heliobletus,Heliobletus contaminatus,
Ave,Passeriformes,Furnariidae,Syndactyla,Syndactyla rufosuperciliata,
Ave,Passeriformes,Furnariidae,Syndactyla,Syndactyla dimidiata,
Ave,Passeriformes,Furnariidae,Syndactyla,Syndactyla roraimae,
Ave,Passeriformes,Furnariidae,Syndactyla,Syndactyla ucayalae,
Ave,Passeriformes,Furnariidae,Cichlocolaptes,Cichlocolaptes mazarbarnetti,
Ave,Passeriformes,Furnariidae,Cichlocolaptes,Cichlocolaptes leucophrus,
Ave,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura platensis,
Ave,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura striolata,
Ave,Passeriformes,Furnariidae,Leptasthenura,Leptasthenura setaria,
Ave,Passeriformes,Furnariidae,Spartonoica,Spartonoica maluroides,
Ave,Passeriformes,Furnariidae,Pseudoseisura,Pseudoseisura cristata,
Ave,Passeriformes,Furnariidae,Pseudoseisura,Pseudoseisura unirufa,
Ave,Passeriformes,Furnariidae,Pseudoseisura,Pseudoseisura lophotes,
Ave,Passeriformes,Furnariidae,Phacellodomus,Phacellodomus rufifrons,
Ave,Passeriformes,Furnariidae,Phacellodomus,Phacellodomus sibilatrix,
Ave,Passeriformes,Furnariidae,Phacellodomus,Phacellodomus striaticollis,
Ave,Passeriformes,Furnariidae,Phacellodomus,Phacellodomus ruber,
Ave,Passeriformes,Furnariidae,Phacellodomus,Phacellodomus erythrophthalmus,
Ave,Passeriformes,Furnariidae,Phacellodomus,Phacellodomus ferrugineigula,
Ave,Passeriformes,Furnariidae,Anumbius,Anumbius annumbi,
Ave,Passeriformes,Furnariidae,Coryphistera,Coryphistera alaudina,
Ave,Passeriformes,Furnariidae,Mazaria,Mazaria propinqua,
Ave,Passeriformes,Furnariidae,Schoeniophylax,Schoeniophylax phryganophilus,
